budget,revenue,actor,director,runtime,genre,variance,profit
27000000,60527873,Morgan Freeman,Gary Fleder,115,Drama,2.241773074,33527873
27000000,13000000,Carrie-Anne Moss,E. Elias Merhige,99,Crime,0.4814814815,-14000000
27000000,101624843,Seth Rogen,David Gordon Green,111,Action,3.763883074,74624843
27000000,29000000,Renée Zellweger,Christian Alvart,109,Horror,1.074074074,2000000
27000000,129000000,Hugh Grant,Chris Weitz,101,Drama,4.777777778,102000000
27000000,16140822,Denzel Washington,Carl Franklin,102,Drama,0.5978082222,-10859178
27000000,25023434,Woody Harrelson,Bobby Farrelly,113,Comedy,0.9267938519,-1976566
27000000,231976425,Ralph Fiennes,Anthony Minghella,162,Drama,8.591719444,204976425
27000000,27200316,Rufus Sewell,Alex Proyas,100,Mystery,1.007419111,200316
27220000,5496951,Nicolas Cage,Scott Walker,105,Thriller,0.2019452976,-21723049
27500000,183700000,Roger Moore,John Glen,131,Adventure,6.68,156200000
27500000,24748670,Omar Metwally,Gavin Hood,120,Drama,0.8999516364,-2751330
28000000,102356381,Sarah Polley,Zack Snyder,101,Fantasy,3.655585036,74356381
28000000,333000000,Harrison Ford,Steven Spielberg,118,Adventure,11.89285714,305000000
28000000,92601050,Catherine Zeta-Jones,Scott Hicks,104,Comedy,3.307180357,64601050
28000000,53181600,Liam Neeson,Scott Frank,113,Crime,1.899342857,25181600
28000000,40547440,Jesse Eisenberg,Ruben Fleischer,83,Action,1.448122857,12547440
28000000,504050219,Scott Weinger,Ron Clements,90,Animation,18.00179354,476050219
28000000,32768670,Harrison Ford,Ridley Scott,117,Science Fiction,1.170309643,4768670
28000000,90449929,Kirsten Dunst,Peyton Reed,98,Comedy,3.230354607,62449929
28000000,40400657,Roy Scheider,Peter Hyams,116,Thriller,1.442880607,12400657
28000000,77516304,John Cusack,Peter Chelsom,90,Comedy,2.768439429,49516304
28000000,1021398,Liam Neeson,Paul Haggis,137,Drama,0.0364785,-26978602
28000000,33000337,Gerard Butler,Patrick Lussier,99,Horror,1.178583464,5000337
28000000,28208085,Jesse Eisenberg,Nima Nourizadeh,96,Comedy,1.007431607,208085
28000000,16900000,Liam Neeson,Neil Jordan,132,Drama,0.6035714286,-11100000
28000000,103173635,Harrison Ford,Mike Nichols,114,Comedy,3.684772679,75173635
28000000,100654149,Steve Carell,Miguel Arteta,81,Family,3.594791036,72654149
28000000,31596911,Liam Neeson,Michael Caton-Jones,139,Adventure,1.128461107,3596911
28000000,96188903,Aaron Taylor-Johnson,Matthew Vaughn,117,Action,3.435317964,68188903
28000000,5684789,Tenzin Thuthob Tsarong,Martin Scorsese,134,Drama,0.2030281786,-22315211
28000000,97594140,Julianne Hough,Lasse Hallström,115,Romance,3.485505,69594140
28000000,39514713,Bette Midler,Kenny Ortega,96,Comedy,1.41123975,11514713
28000000,134402450,Robert De Niro,Jon Turteltaub,105,Comedy,4.8000875,106402450
28000000,140767956,Bruce Willis,John McTiernan,131,Action,5.027427,112767956
28000000,14051384,Dan Aykroyd,John Landis,123,Music,0.5018351429,-13948616
28000000,195312802,Roger Moore,John Glen,127,Adventure,6.975457214,167312802
28000000,14010832,Natasha Henstridge,John Carpenter,98,Action,0.5003868571,-13989168
28000000,121147947,Keira Knightley,Joe Wright,128,Drama,4.326712393,93147947
28000000,29000000,Aaron Taylor-Johnson,Jeff Wadlow,103,Action,1.035714286,1000000
28000000,8888143,Russell Crowe,Jay Roach,119,Comedy,0.3174336786,-19111857
28000000,186438883,Joaquin Phoenix,James Mangold,136,Drama,6.658531536,158438883
28000000,58795814,Frankie Muniz,Harald Zwart,102,Action,2.0998505,30795814
28000000,64445708,Kurt Russell,Gavin O'Connor,135,Drama,2.301632429,36445708
28000000,201634991,O'Shea Jackson Jr.,F. Gary Gray,147,Drama,7.201249679,173634991
28000000,38159905,Lindsay Lohan,Donald Petrie,103,Comedy,1.36285375,10159905
28000000,11373501,Jodi Benson,Don Bluth,87,Animation,0.4061964643,-16626499
28000000,3983912,Martin Short,Don Bluth,74,Animation,0.1422825714,-24016088
28000000,92380927,Seann William Scott,David Wain,99,Comedy,3.299318821,64380927
28000000,10126458,Sara Paxton,David R. Ellis,91,Horror,0.3616592143,-17873542
28000000,7002261,Sandra Bullock,David Gordon Green,108,Drama,0.25008075,-20997739
28000000,68896829,Paul Walker,Camille Delamarre,90,Action,2.460601036,40896829
28000000,45236543,Amber Valletta,Brian Levant,94,Action,1.615590821,17236543
28000000,8555008,Benedict Cumberbatch,Bill Condon,128,Drama,0.305536,-19444992
28000000,41230799,Howard Stern,Betty Thomas,109,Comedy,1.472528536,13230799
28000000,60780981,Ben Stiller,Ben Stiller,89,Comedy,2.170749321,32780981
28000000,47951979,Robert Redford,Barry Levinson,137,Drama,1.712570679,19951979
28000000,133346506,Christian Bale,Adam McKay,130,Comedy,4.762375214,105346506
29000000,34994648,Arnold Schwarzenegger,Walter Hill,104,Comedy,1.206712,5994648
29000000,59509925,Bruce Willis,Tony Scott,105,Adventure,2.052066379,30509925
29000000,50041732,Patricia Arquette,Rupert Wainwright,103,Horror,1.725576966,21041732
29000000,98185582,Antonio Banderas,Robert Rodriguez,102,Action,3.385709724,69185582
29000000,16930185,Matthew Perry,Reginald Hudlin,100,Comedy,0.5837994828,-12069815
29000000,115603229,Rachel McAdams,Nick Cassavetes,123,Romance,3.986318241,86603229
29000000,21126225,Adrien Brody,John Maybury,103,Drama,0.7284905172,-7873775
29000000,309208309,Sandra Bullock,John Lee Hancock,129,Drama,10.66235548,280208309
29000000,287506194,Anna Kendrick,Elizabeth Banks,115,Comedy,9.91400669,258506194
29000000,33662874,Andy Lau,Benny Chan,131,Action,1.160788759,4662874
29500000,168840000,Bruce Willis,Terry Gilliam,129,Science Fiction,5.723389831,139340000
30000000,151119219,Owen Wilson,Woody Allen,94,Fantasy,5.0373073,121119219
30000000,70200000,William Shatner,William Shatner,107,Science Fiction,2.34,40200000
30000000,174600318,Ralph Fiennes,Wes Anderson,99,Comedy,5.8200106,144600318
30000000,29202884,Warren Beatty,Warren Beatty,108,Comedy,0.9734294667,-797116
30000000,25473093,Jennifer Connelly,Walter Salles,105,Drama,0.8491031,-4526907
30000000,13273595,Madonna,Uli Edel,99,Drama,0.4424531667,-16726405
30000000,36160375,Tom Hanks,Tom Hanks,98,Comedy,1.205345833,6160375
30000000,76669806,Samuel L. Jackson,Thomas Carter,136,Drama,2.5556602,46669806
30000000,61808775,Christopher Plummer,Terry Gilliam,123,Adventure,2.0602925,31808775
30000000,30536013,Colin Farrell,Terrence Malick,135,Drama,1.0178671,536013
30000000,63372757,Rooney Mara,Steven Soderbergh,106,Thriller,2.112425233,33372757
30000000,212385533,Jim Carrey,Steve Oedekerk,90,Comedy,7.079517767,182385533
30000000,192452832,Peter Sallis,Steve Box,85,Adventure,6.4150944,162452832
30000000,140161792,Tom Kenny,Stephen Hillenburg,87,Animation,4.672059733,110161792
30000000,53898845,Charlie Sheen,Stephen Herek,105,Action,1.796628167,23898845
30000000,47126295,John Cusack,Stephen Frears,113,Comedy,1.5708765,17126295
30000000,14460000,Jim Cummings,Stephen Anderson,63,Animation,0.482,-15540000
30000000,4861022,Josh Brolin,Spike Lee,104,Drama,0.1620340667,-25138978
30000000,82150642,Cate Blanchett,Shekhar Kapur,124,Drama,2.738354733,52150642
30000000,48428063,Elijah Wood,Shane Acker,79,Action,1.614268767,18428063
30000000,90842646,Alison Lohman,Sam Raimi,99,Horror,3.0280882,60842646
30000000,15556340,Christopher Lambert,Russell Mulcahy,91,Action,0.5185446667,-14443660
30000000,114908830,Robert Englund,Ronny Yu,97,Horror,3.830294333,84908830
30000000,15368897,Luke Wilson,Rob Reiner,96,Comedy,0.5122965667,-14631103
30000000,25312387,Michael Douglas,Rob Reiner,94,Comedy,0.8437462333,-4687613
30000000,45892212,Michael Douglas,Ridley Scott,125,Action,1.5297404,15892212
30000000,34252847,Billy Bob Thornton,Richard Linklater,113,Comedy,1.141761567,4252847
30000000,156835339,Hilary Swank,Richard LaGravenese,126,Drama,5.227844633,126835339
30000000,33333531,Cameron Diaz,Richard Kelly,115,Thriller,1.1111177,3333531
30000000,8454301,Paul Giamatti,Richard J. Lewis,134,Comedy,0.2818100333,-21545699
30000000,47042000,Joseph Gordon-Levitt,Rian Johnson,118,Action,1.568066667,17042000
30000000,173959438,Martin Lawrence,Raja Gosnell,98,Crime,5.798647933,143959438
30000000,180949000,Uma Thurman,Quentin Tarantino,111,Action,6.031633333,150949000
30000000,152159461,Uma Thurman,Quentin Tarantino,136,Action,5.071982033,122159461
30000000,27674124,Michael Caine,Phillip Noyce,101,Drama,0.9224708,-2325876
30000000,41480851,Dwayne Johnson,Phil Joanou,125,Action,1.382695033,11480851
30000000,20348249,Colin Farrell,Peter Weir,133,Drama,0.6782749667,-9651751
30000000,51132598,Leslie Nielsen,Peter Segal,83,Comedy,1.704419933,21132598
30000000,29359216,Michael J. Fox,Peter Jackson,110,Horror,0.9786405333,-640784
30000000,17833000,Ryan Phillippe,Peter Howitt,108,Action,0.5944333333,-12167000
30000000,9898412,Jon Favreau,Peter Berg,100,Comedy,0.3299470667,-20101588
30000000,61255921,Billy Bob Thornton,Peter Berg,118,Drama,2.041864033,31255921
30000000,251495,Stellan Skarsgård,Paul Schrader,117,Horror,0.008383166667,-29748505
30000000,13001257,Josh Hartnett,Paul McGuigan,114,Drama,0.4333752333,-16998743
30000000,51148651,Russell Crowe,Paul Haggis,133,Romance,1.704955033,21148651
30000000,108979549,Jason Statham,Olivier Megaton,104,Action,3.632651633,78979549
30000000,42886719,Ashton Kutcher,Nigel Cole,107,Comedy,1.4295573,12886719
30000000,95714875,Cameron Diaz,Nick Cassavetes,109,Drama,3.190495833,65714875
30000000,105173115,Jason Segel,Nicholas Stoller,111,Comedy,3.5057705,75173115
30000000,53909751,Emily Blunt,Nicholas Stoller,124,Comedy,1.7969917,23909751
30000000,210819611,Sharlto Copley,Neill Blomkamp,112,Action,7.027320367,180819611
30000000,22211426,Rhona Mitra,Neil Marshall,105,Action,0.7403808667,-7788574
30000000,495303,Luke Wilson,Mike Judge,84,Adventure,0.0165101,-29504697
30000000,13521829,Hayden Panettiere,Mike Disa,86,Comedy,0.4507276333,-16478171
30000000,196114570,Rachel McAdams,Michael Sucsy,104,Drama,6.537152333,166114570
30000000,63833449,Tina Fey,Michael McCullers,99,Comedy,2.127781633,33833449
30000000,611899420,Jim Caviezel,Mel Gibson,127,Drama,20.39664733,581899420
30000000,38413606,Robert De Niro,Martin Brest,126,Adventure,1.280453533,8413606
30000000,53653224,Will Ferrell,Marc Forster,113,Comedy,1.7884408,23653224
30000000,2527904,Gerard Butler,Marc Forster,129,Action,0.08426346667,-27472096
30000000,6916869,Charlize Theron,Luis Mandoki,106,Action,0.2305623,-23083131
30000000,36894225,Robert De Niro,Luc Besson,111,Crime,1.2298075,6894225
30000000,34742066,Antonio Banderas,Liz Friedlander,108,Music,1.158068867,4742066
30000000,18618284,Robert Redford,Lasse Hallström,108,Drama,0.6206094667,-11381716
30000000,31070211,Milla Jovovich,Kurt Wimmer,88,Science Fiction,1.0356737,1070211
30000000,82394288,Chloë Grace Moretz,Kimberly Peirce,100,Drama,2.746476267,52394288
30000000,55583804,Bruce Willis,Kevin Smith,107,Action,1.852793467,25583804
30000000,45554533,Jim Cummings,Jun Falkenstein,77,Animation,1.518484433,15554533
30000000,219076518,Seth Rogen,Judd Apatow,129,Comedy,7.3025506,189076518
30000000,159291809,Rick Malambri,Jon M. Chu,107,Drama,5.309726967,129291809
30000000,16930884,Al Pacino,Jon Avnet,108,Crime,0.5643628,-13069116
30000000,13130349,Ving Rhames,John Singleton,140,Drama,0.4376783,-16869651
30000000,51376861,Robin Shou,John R. Leonetti,95,Action,1.712562033,21376861
30000000,361958736,Tom Hanks,John Lasseter,81,Animation,12.0652912,331958736
30000000,152427960,Roger Moore,John Glen,131,Adventure,5.080932,122427960
30000000,77566815,Jim Carrey,Joel Schumacher,101,Thriller,2.5855605,47566815
30000000,129266061,Keira Knightley,Joe Wright,123,Drama,4.3088687,99266061
30000000,63782078,Saoirse Ronan,Joe Wright,111,Action,2.126069267,33782078
30000000,35294470,Ethan Hawke,Jean-François Richet,109,Thriller,1.176482333,5294470
30000000,57400547,Jean-Claude Van Damme,Jean-Claude Van Damme,95,Action,1.913351567,27400547
30000000,130786397,Liam Neeson,Jaume Collet-Serra,113,Action,4.359546567,100786397
30000000,105011053,Tina Fey,Jason Moore,118,Comedy,3.500368433,75011053
30000000,84646831,Sean Maguire,Jason Friedberg,84,Comedy,2.821561033,54646831
30000000,350448145,Keanu Reeves,Jan de Bont,116,Action,11.68160483,320448145
30000000,90259536,John Cusack,James Mangold,90,Mystery,3.0086512,60259536
30000000,287553595,Jason Biggs,J.B. Rogers,108,Comedy,9.585119833,257553595
30000000,295212467,Bill Murray,Ivan Reitman,107,Fantasy,9.840415567,265212467
30000000,25480490,Mira Sorvino,Guillermo del Toro,105,Fantasy,0.8493496667,-4519510
30000000,102616183,Richard Gere,Gregory Hoblit,129,Crime,3.420539433,72616183
30000000,33013805,Sam Rockwell,George Clooney,113,Comedy,1.100460167,3013805
30000000,31148328,Edward Norton,Gavin O'Connor,130,Thriller,1.0382776,1148328
30000000,114663461,Anne Hathaway,Gary Winick,89,Comedy,3.822115367,84663461
30000000,58405313,Diane Lane,Gary David Goldberg,98,Comedy,1.946843767,28405313
30000000,68129518,Thomas Kretschmann,Fyodor Bondarchuk,131,War,2.270983933,38129518
30000000,93772522,Frankie Muniz,Frederik Du Chau,102,Comedy,3.125750733,63772522
30000000,160638883,Brad Pitt,Edward Zwick,133,Drama,5.354629433,130638883
30000000,102820008,Jake Gyllenhaal,Edward Zwick,112,Drama,3.4273336,72820008
30000000,37036004,Ben Stiller,Edward Norton,127,Comedy,1.234533467,7036004
30000000,60864870,Eddie Murphy,Eddie Murphy,116,Action,2.028829,30864870
30000000,967000,Jon Foo,Dwight H. Little,92,Crime,0.03223333333,-29033000
30000000,967000,Jon Foo,Dwight H. Little,92,Crime,0.03223333333,-29033000
30000000,66486080,Kristen Connolly,Drew Goddard,95,Horror,2.216202667,36486080
30000000,49263404,Jeremy Piven,Doug Ellin,104,Comedy,1.642113467,19263404
30000000,14000000,Ray Romano,Donald Petrie,110,Comedy,0.4666666667,-16000000
30000000,27437881,Steve Carell,Don Scardino,100,Comedy,0.9145960333,-2562119
30000000,84025816,Emily Blunt,Denis Villeneuve,121,Action,2.800860533,54025816
30000000,75505973,Josh Hartnett,David Slade,113,Horror,2.516865767,45505973
30000000,26810113,Justin Chatwin,David S. Goyer,102,Action,0.8936704333,-3189887
30000000,114281051,Meryl Streep,David Frankel,100,Drama,3.809368367,84281051
30000000,27610873,Kuno Becker,Danny Cannon,118,Drama,0.9203624333,-2389127
30000000,34441873,Michael Fassbender,Danny Boyle,122,History,1.148062433,4441873
30000000,23619609,Leelee Sobieski,Daniel Sackheim,106,Drama,0.7873203,-6380391
30000000,216763646,Clint Eastwood,Clint Eastwood,132,Drama,7.225454867,186763646
30000000,135130999,Kevin Costner,Clint Eastwood,138,Crime,4.504366633,105130999
30000000,254134910,Christine Cavanaugh,Chris Noonan,89,Fantasy,8.471163667,224134910
30000000,35078241,Ewan McGregor,Chris Noonan,92,Drama,1.1692747,5078241
30000000,64626786,Emile Hirsch,Chris Gorak,89,Horror,2.1542262,34626786
30000000,68369434,David Duchovny,Chris Carter,104,Drama,2.278981133,38369434
30000000,21800302,Bernie Mac,Charles Stone III,104,Comedy,0.7266767333,-8199698
30000000,15007991,Cole Hauser,Bruce Hunt,97,Action,0.5002663667,-14992009
30000000,36516012,Al Pacino,Brian De Palma,144,Action,1.2172004,6516012
30000000,24048000,Denzel Washington,Brett Leonard,106,Action,0.8016,-5952000
30000000,62616646,Ben Affleck,Brad Furman,91,Crime,2.087221533,32616646
30000000,50451307,Drew Barrymore,Bobby Farrelly,103,Comedy,1.681710233,20451307
30000000,54819301,Sean Hayes,Bobby Farrelly,92,Comedy,1.827310033,24819301
30000000,136706683,Denzel Washington,Boaz Yakin,113,Drama,4.556889433,106706683
30000000,40346186,Jason Statham,Boaz Yakin,94,Action,1.344872867,10346186
30000000,191502426,Raúl Juliá,Barry Sonnenfeld,99,Comedy,6.3834142,161502426
30000000,11146270,Michael J. Fox,Barry Sonnenfeld,94,Comedy,0.3715423333,-18853730
30000000,49114016,Warren Beatty,Barry Levinson,134,Drama,1.637133867,19114016
30000000,74787599,Nick Nolte,Barbra Streisand,132,Drama,2.492919967,44787599
30000000,19204929,Chow Yun-fat,Antoine Fuqua,87,Drama,0.6401643,-10795071
30000000,91709827,Jake Gyllenhaal,Antoine Fuqua,123,Action,3.056994233,61709827
30000000,160259319,Katherine Heigl,Anne Fletcher,111,Comedy,5.3419773,130259319
30000000,180622424,Reese Witherspoon,Andy Tennant,108,Comedy,6.020747467,150622424
30000000,107597242,Kevin James,Andy Fickman,94,Action,3.586574733,77597242
30000000,14711793,Brad Pitt,Andrew Dominik,160,Action,0.4903931,-15288207
30000000,108609310,Ioan Gruffudd,Alister Grierson,108,Action,3.620310333,78609310
30000000,105834556,Jack Nicholson,Alexander Payne,125,Drama,3.527818533,75834556
30250000,115101622,John Travolta,Barry Sonnenfeld,105,Comedy,3.805012298,84851622
31000000,27388767,Anne Hathaway,Tommy O'Haver,96,Fantasy,0.8835086129,-3611233
31000000,15134293,Harrison Ford,Tom Vaughan,105,Drama,0.488203,-15865707
31000000,300473716,Sylvester Stallone,Sylvester Stallone,91,Drama,9.692700516,269473716
31000000,128499205,Meryl Streep,Sydney Pollack,161,Drama,4.145135645,97499205
31000000,74134790,Richard Dreyfuss,Steven Spielberg,122,Fantasy,2.391444839,43134790
31000000,24185781,Anthony Hopkins,Scott Hicks,101,Drama,0.7801864839,-6814219
31000000,161772375,Denzel Washington,Robert Zemeckis,138,Drama,5.21846371,130772375
31000000,41512007,Kirsten Dunst,Richard Loncraine,98,Comedy,1.339097,10512007
31000000,35419397,Cher,Richard Benjamin,110,Comedy,1.142561194,4419397
31000000,134095253,Al Pacino,Martin Brest,157,Drama,4.325653323,103095253
31000000,28000000,James Franco,Kevin Reynolds,125,Drama,0.9032258065,-3000000
31000000,104384188,Ed Helms,John Francis Daley,99,Adventure,3.367231871,73384188
31000000,68106245,Dennis Quaid,Gregory Hoblit,118,Crime,2.196975645,37106245
31000000,231605150,Whoopi Goldberg,Emile Ardolino,100,Music,7.471133871,200605150
31115000,57750000,Elizabeth Taylor,Joseph L. Mankiewicz,248,Drama,1.856017998,26635000
31500000,83471511,Martin Sheen,Francis Ford Coppola,153,Drama,2.649889238,51971511
32000000,40382659,Warren Beatty,Warren Beatty,195,Drama,1.261958094,8382659
32000000,50907422,Trey Parker,Trey Parker,98,Music,1.590856938,18907422
32000000,54674226,Brad Pitt,Terrence Malick,139,Drama,1.708569563,22674226
32000000,5914908,George Clooney,Steven Soderbergh,108,War,0.184840875,-26085092
32000000,126041322,James Franco,Seth Rogen,107,Action,3.938791313,94041322
32000000,18552460,Sharon Stone,Sam Raimi,107,Action,0.579764375,-13447540
32000000,79082515,Alex D. Linz,Raja Gosnell,102,Comedy,2.471328594,47082515
32000000,57284237,Tom Payne,Philipp Stölzl,155,Adventure,1.790132406,25284237
32000000,28258060,Joaquin Phoenix,Paul Thomas Anderson,137,Drama,0.883064375,-3741940
32000000,42045846,Drew Barrymore,Nanette Burstein,102,Comedy,1.313932688,10045846
32000000,52277485,Cuba Gooding Jr.,Mike Tollin,109,Drama,1.633671406,20277485
32000000,18409891,Jude Law,Miguel Sapochnik,111,Action,0.5753090938,-13590109
32000000,55157539,Richard Gere,Mark Pellington,119,Drama,1.723673094,23157539
32000000,3566637,Scott Bakula,Mark Dindal,75,Animation,0.1114574063,-28433363
32000000,85167639,Jason Statham,Louis Leterrier,87,Action,2.661488719,53167639
32000000,152036382,John Travolta,Jon Turteltaub,123,Drama,4.751136938,120036382
32000000,173398518,Will Ferrell,Jon Favreau,97,Romance,5.418703688,141398518
