budget,revenue,actor,director,runtime,genre,profit
35000000,92219310,Robin Williams,Walt Becker,88,Comedy,57219310
35000000,18635620,Jason Patric,Walter Hill,115,Action,-16364380
35000000,19294901,Portia de Rossi,Wes Craven,97,Horror,-15705099
35000000,150483765,Justin Timberlake,Will Gluck,109,Comedy,115483765
36000000,12532777,Ethan Hawke,Andrew Niccol,106,Thriller,-23467223
36000000,83160734,Owen Wilson,Bobby Farrelly,105,Comedy,47160734
36000000,52424533,Morgan Freeman,Charles Martin Smith,107,Family,16424533
36000000,33459416,Mara Wilson,Danny DeVito,98,Comedy,-2540584
36000000,44350926,Vin Diesel,F. Gary Gray,109,Action,8350926
36000000,160000000,Sean Connery,Irvin Kershner,134,Adventure,124000000
36000000,9612469,Nicolas Cage,Joel Schumacher,91,Crime,-26387531
36000000,50159144,Kurt Russell,Jonathan Mostow,95,Drama,14159144
36000000,189712432,James McAvoy,Kelly Asbury,84,Animation,153712432
36000000,20300385,Woody Harrelson,Miloš Forman,129,Drama,-15699615
36000000,102244770,Denzel Washington,Nick Cassavetes,116,Drama,66244770
36000000,64572262,John Cusack,Steve Pink,101,Science Fiction,28572262
36000000,74000000,Morgan Freeman,Steven Spielberg,155,Drama,38000000
37000000,154026136,Ben Affleck,Ben Affleck,125,Crime,117026136
37000000,26250020,Bradley Cooper,Cameron Crowe,105,Adventure,-10749980
37000000,392616625,Kristen Stewart,Catherine Hardwicke,122,Adventure,355616625
37000000,95404397,Morgan Freeman,Charles Martin Smith,113,Drama,58404397
37000000,163720069,George Clooney,Ethan Coen,96,Comedy,126720069
37000000,165335153,Anne Hathaway,Garry Marshall,115,Comedy,128335153
37000000,96455697,Jennifer Garner,Gary Winick,98,Comedy,59455697
37000000,215394738,Bill Murray,Ivan Reitman,108,Fantasy,178394738
37000000,6482195,Dennis Quaid,Jeb Stuart,118,Action,-30517805
37000000,100076342,Abigail Breslin,Jennifer Flackett,96,Adventure,63076342
37000000,113086475,Shawn Wayans,Keenen Ivory Wayans,109,Comedy,76086475
37000000,63800345,Andy Samberg,Kirk De Micco,81,Animation,26800345
37000000,96047633,Anthony Hopkins,Mikael Håfström,114,Drama,59047633
37000000,48451803,Julianne Moore,Paul Thomas Anderson,188,Drama,11451803
37000000,269994119,Jason Sudeikis,Rawson Marshall Thurber,110,Comedy,232994119
37000000,37962774,Lea Thompson,Willard Huyck,110,Fantasy,962774
37665000,14655628,Samuel L. Jackson,Joe Roth,113,Drama,-23009372
37931000,27931461,Bob Newhart,Hendel Butoy,77,Adventure,-9999539
38000000,266614059,Robert Redford,Adrian Lyne,117,Drama,228614059
38000000,635096,Tobey Maguire,Ang Lee,138,Drama,-37364904
38000000,57319029,Whoopi Goldberg,Bill Duke,107,Music,19319029
38000000,120000000,Patrick Stewart,David Carson,118,Science Fiction,82000000
38000000,5410749,Ryan Cartwright,David Leland,93,Adventure,-32589251
38000000,98337295,Vin Diesel,David Twohy,119,Science Fiction,60337295
38000000,252276927,Jeff Bridges,Ethan Coen,110,Drama,214276927
38000000,114156230,Robert Pattinson,Francis Lawrence,120,Drama,76156230
38000000,122417389,Nathan Lane,Gore Verbinski,98,Comedy,84417389
38000000,105610124,Katherine Heigl,Greg Berlanti,115,Comedy,67610124
38000000,28921264,Miriam Margolyes,Henry Selick,79,Adventure,-9078736
38000000,29907685,Kristen Bell,Jim Sonzero,90,Horror,-8092315
38000000,17380126,Hugh Grant,Michael Apted,118,Drama,-20619874
38000000,51801187,Jennifer Lopez,Michael Apted,114,Action,13801187
38000000,34416893,Val Kilmer,Oliver Stone,140,Drama,-3583107
38000000,299288605,Julia Roberts,P.J. Hogan,105,Comedy,261288605
38000000,45465299,Dakota Fanning,Paul McGuigan,111,Action,7465299
38000000,10300000,Jeff Bridges,Ridley Scott,129,Action,-27700000
38000000,207283925,Paul Walker,Rob Cohen,106,Action,169283925
38000000,205298907,Katherine Heigl,Robert Luketic,96,Comedy,167298907
38000000,119723358,Antonio Banderas,Robert Rodriguez,100,Action,81723358
38000000,197011982,Antonio Banderas,Robert Rodriguez,84,Action,159011982
38000000,58401898,Johnny Depp,Roman Polanski,133,Horror,20401898
38000000,90247624,Daniel Brühl,Ron Howard,123,Drama,52247624
38000000,28121100,Michelle Pfeiffer,Ulu Grosbard,106,Drama,-9878900
38000000,153518974,Eddie Murphy,Walter Hill,95,Thriller,115518974
39000000,6614280,Meg Ryan,Charles S. Dutton,106,Romance,-32385720
39000000,288752301,Eddie Murphy,John Landis,116,Comedy,249752301
39000000,38869464,Nathan Fillion,Joss Whedon,119,Science Fiction,-130536
39000000,26820641,Clive Owen,Michael Davis,86,Action,-12179359
39000000,75800000,Christopher Reeve,Richard Lester,125,Comedy,36800000
39000000,101229792,Eric Bana,Robert Schwentke,107,Drama,62229792
39000000,81491068,Charlie Tahan,Tim Burton,87,Animation,42491068
40000000,114830111,Keanu Reeves,Alejandro Agresti,99,Romance,74830111
40000000,173930596,Justin Timberlake,Andrew Niccol,109,Action,133930596
40000000,136000000,Gerard Butler,Andy Tennant,110,Action,96000000
40000000,317375031,Sandra Bullock,Anne Fletcher,108,Comedy,277375031
40000000,41863726,Seth Rogen,Anne Fletcher,95,Comedy,1863726
40000000,128798265,Matt Damon,Anthony Minghella,139,Thriller,88798265
40000000,8493890,Tim Allen,Barry Sonnenfeld,85,Action,-31506110
40000000,141069860,Gwyneth Paltrow,Bobby Farrelly,114,Comedy,101069860
40000000,169837010,Jim Carrey,Bobby Farrelly,110,Comedy,129837010
40000000,85412898,Matthew McConaughey,Brad Furman,119,Crime,45412898
40000000,95020213,Chadwick Boseman,Brian Helgeland,128,Drama,55020213
40000000,22044277,Eddie Murphy,Brian Robbins,91,Drama,-17955723
40000000,74597643,Brendan Fraser,Callan Brunker,89,Animation,34597643
40000000,31670620,Anthony Rapp,Chris Columbus,135,Comedy,-8329380
40000000,30199105,Wesley Snipes,Christian Duguay,117,Action,-9800895
40000000,109676311,Hugh Jackman,Christopher Nolan,130,Drama,69676311
40000000,67347013,Christopher Walken,Clint Eastwood,134,Music,27347013
40000000,41797066,Steven Pasquale,Colin Strause,94,Fantasy,1797066
40000000,8479793,Chevy Chase,Dan Aykroyd,94,Comedy,-31520207
40000000,144056873,Leonardo DiCaprio,Danny Boyle,119,Drama,104056873
40000000,19322135,Ben Stiller,Danny DeVito,89,Action,-20677865
40000000,285176741,Owen Wilson,David Dobkin,119,Comedy,245176741
40000000,224920315,Jesse Eisenberg,David Fincher,120,Drama,184920315
40000000,92913171,Johnny Depp,David Koepp,96,Thriller,52913171
40000000,30925690,Kyle MacLachlan,David Lynch,137,Action,-9074310
40000000,251171807,Christian Bale,David O. Russell,138,Drama,211171807
40000000,186167139,Bobby Campo,David R. Ellis,82,Horror,146167139
40000000,36037909,Meg Ryan,Diane Keaton,94,Comedy,-3962091
40000000,12206028,Kate Beckinsale,Dominic Sena,101,Action,-27793972
40000000,88100000,Nicolas Cage,Dominic Sena,95,Adventure,48100000
40000000,106511453,Will Ferrell,Etan Cohen,100,Comedy,66511453
40000000,215862692,Gary Oldman,Francis Ford Coppola,128,Romance,175862692
40000000,45916769,Matt Damon,Francis Ford Coppola,135,Drama,5916769
40000000,123494610,Drew Barrymore,Frank Coraci,117,Comedy,83494610
40000000,120455994,Paul Walker,Frank Marshall,120,Adventure,80455994
40000000,95149435,Anne Hathaway,Garry Marshall,113,Comedy,55149435
40000000,9793496,Rob Brown,Gary Fleder,130,Drama,-30206504
40000000,23937870,Alex Pettyfer,Geoffrey Sax,93,Adventure,-16062130
40000000,97552050,Seth Rogen,Greg Mottola,104,Adventure,57552050
40000000,357852395,Jaden Smith,Harald Zwart,140,Action,317852395
40000000,26155781,Bruce Willis,Howard Deutch,98,Comedy,-13844219
40000000,126069509,Cameron Diaz,Jake Kasdan,97,Comedy,86069509
40000000,60462347,Rain,James McTeigue,99,Action,20462347
40000000,45735397,Russell Brand,Jason Winer,110,Comedy,5735397
40000000,68766121,Elisha Cuthbert,Jaume Collet-Serra,113,Horror,28766121
40000000,5446000,Mark Strong,Jean-Jacques Annaud,130,Adventure,-34554000
40000000,46442528,50 Cent,Jim Sheridan,117,Drama,6442528
40000000,54682547,Gregory Smith,Joe Dante,110,Comedy,14682547
40000000,152266007,Matthew McConaughey,Joel Schumacher,149,Crime,112266007
40000000,96618699,Nicolas Cage,Joel Schumacher,123,Thriller,56618699
40000000,14358033,Chevy Chase,John Carpenter,99,Action,-25641967
40000000,191185897,Timothy Dalton,John Glen,130,Action,151185897
40000000,91753202,Owen Wilson,John Moore,106,Action,51753202
40000000,138259062,Martin Lawrence,John Whitesell,99,Comedy,98259062
40000000,46546197,Martin Henderson,Joseph Kahn,84,Action,6546197
40000000,36893721,Katherine Heigl,Julie Anne Robinson,91,Action,-3106279
40000000,132820716,Jessica Chastain,Kathryn Bigelow,157,Thriller,92820716
40000000,24719215,Drew Barrymore,Ken Kwapis,107,Adventure,-15280785
40000000,177259441,Jennifer Aniston,Ken Kwapis,129,Comedy,137259441
40000000,79700000,Cameron Diaz,Kirk Jones,110,Romance,39700000
40000000,463360063,Scarlett Johansson,Luc Besson,89,Action,423360063
40000000,672806292,Bruce Willis,M. Night Shyamalan,107,Mystery,632806292
40000000,145896422,Drew Barrymore,Marc Lawrence,96,Comedy,105896422
40000000,87840042,Michael Jai White,Mark A.Z. Dippé,96,Action,47840042
40000000,141591324,Halle Berry,Mathieu Kassovitz,98,Horror,101591324
40000000,120175290,Rudy Youngblood,Mel Gibson,139,Thriller,80175290
40000000,22433915,Robert De Niro,Michael Caton-Jones,108,Drama,-17566085
40000000,75505856,Daniel Day-Lewis,Michael Mann,112,Action,35505856
40000000,55707411,Kevin Spacey,Mimi Leder,122,Drama,15707411
40000000,19258519,Hilary Swank,Mira Nair,111,Drama,-20741481
40000000,86915017,Edward Norton,Neil Burger,110,Fantasy,46915017
40000000,38755073,Nicolas Cage,Neil LaBute,102,Mystery,-1244927
40000000,90029656,Jonah Hill,Nicholas Stoller,109,Comedy,50029656
40000000,196781193,Cameron Diaz,Nick Cassavetes,109,Comedy,156781193
40000000,126248813,Topher Grace,Nimród Antal,107,Action,86248813
40000000,129540499,Meryl Streep,Nora Ephron,123,Romance,89540499
40000000,205405498,Kevin Costner,Oliver Stone,189,Drama,165405498
40000000,60965854,Zoe Saldana,Olivier Megaton,108,Action,20965854
40000000,108332743,Isla Fisher,P.J. Hogan,104,Comedy,68332743
40000000,65754228,Keanu Reeves,Pat O'Connor,119,Drama,25754228
40000000,34227298,James McAvoy,Paul McGuigan,109,Drama,-5772702
40000000,84601681,Patrick Dempsey,Paul Weiland,101,Comedy,44601681
40000000,28169671,John C. Reilly,Paul Weitz,109,Adventure,-11830329
40000000,24332324,Danny DeVito,Penny Marshall,128,Comedy,-15667676
40000000,48093211,Denzel Washington,Penny Marshall,124,Fantasy,8093211
40000000,107458785,Tom Hanks,Penny Marshall,128,Comedy,67458785
40000000,151161491,Dennis Quaid,Pete Travis,90,Drama,111161491
40000000,149295601,Mark Wahlberg,Peter Berg,121,Action,109295601
40000000,160583018,Rowan Atkinson,Peter Howitt,88,Adventure,120583018
40000000,27053815,Catherine Deneuve,Peter Hyams,104,Action,-12946185
40000000,44907260,Robert De Niro,Peter Segal,113,Comedy,4907260
40000000,116300000,Sharon Stone,Phillip Noyce,108,Drama,76300000
40000000,10664749,Sean Penn,Pierre Morel,115,Action,-29335251
40000000,58662452,Rick Moranis,Randal Kleiser,89,Adventure,18662452
40000000,70100000,Eddie Murphy,Reginald Hudlin,117,Drama,30100000
40000000,244931766,Bill Nighy,Richard Curtis,135,Comedy,204931766
40000000,19726050,Bruce Willis,Richard Rush,121,Thriller,-20273950
40000000,49627779,Marlon Brando,Richard Stanley,96,Fantasy,9627779
40000000,243240178,Tom Cruise,Rob Reiner,138,Drama,203240178
40000000,158733820,Jessica Alba,Robert Rodriguez,124,Action,118733820
40000000,28972508,Jimmy Bennett,Robert Rodriguez,89,Comedy,-11027492
40000000,332000000,Michael J. Fox,Robert Zemeckis,108,Adventure,292000000
40000000,244527583,Michael J. Fox,Robert Zemeckis,118,Adventure,204527583
40000000,58785180,Rachel McAdams,Roger Michell,102,Comedy,18785180
40000000,1641825,Walter Matthau,Roman Polanski,124,Adventure,-38358175
40000000,211343479,Jodi Benson,Ron Clements,83,Animation,171343479
40000000,569651467,Dakota Johnson,Sam Taylor-Johnson,125,Drama,529651467
40000000,190212113,Steve Martin,Shawn Levy,98,Comedy,150212113
40000000,51070807,Jason Statham,Simon West,93,Action,11070807
40000000,60474340,Kirsten Dunst,Sofia Coppola,123,Drama,20474340
40000000,55247881,Thomas Horn,Stephen Daldry,129,Drama,15247881
40000000,16872671,Angelina Jolie,Stephen Herek,103,Comedy,-23127329
40000000,62771059,Hilary Swank,Stephen Hopkins,99,Horror,22771059
40000000,162610473,Tom Hanks,Steven Spielberg,141,Thriller,122610473
40000000,124731534,Jamie Foxx,Taylor Hackford,152,Drama,84731534
40000000,117195061,Johnny Depp,Tim Burton,77,Romance,77195061
40000000,46471023,George Clooney,Wes Anderson,87,Adventure,6471023
40000000,161834276,David Arquette,Wes Craven,116,Horror,121834276
40000000,97138686,David Arquette,Wes Craven,111,Horror,57138686
40000000,18902015,Stephen Dorff,William Malone,101,Horror,-21097985
40000000,176997168,Clint Eastwood,Wolfgang Petersen,128,Action,136997168
40600000,90400000,Eddie Murphy,John Landis,116,Comedy,49800000
41000000,215000000,Eminem,Curtis Hanson,110,Drama,174000000
41000000,7448385,Owen Wilson,David Frankel,100,Comedy,-33551615
41000000,91636986,Paul Rudd,John Hamburg,105,Comedy,50636986
41300000,106371651,Bruce Willis,Jonathan Lynn,98,Comedy,65071651
42000000,24127895,Nicolas Cage,Andrew Niccol,122,Crime,-17872105
42000000,20844907,Bob Hoskins,Annabel Jankel,104,Adventure,-21155093
42000000,46221189,Sam Worthington,Asger Leth,102,Action,4221189
42000000,63781810,Ashley Judd,Carl Franklin,115,Drama,21781810
42000000,89162162,Amanda Seyfried,Catherine Hardwicke,100,Thriller,47162162
42000000,62000000,Billy Campbell,Joe Johnston,108,Action,20000000
42000000,32168970,Ben Affleck,John Frankenheimer,124,Thriller,-9831030
42000000,119946358,Sylvester Stallone,John G. Avildsen,104,Drama,77946358
42000000,171963386,Ben Stiller,John Hamburg,90,Comedy,129963386
42000000,117575636,Julianne Moore,Joseph Ruben,91,Crime,75575636
42000000,180274123,Naomi Watts,Juan Antonio Bayona,113,Drama,138274123
42000000,7959291,Ralph Fiennes,Kathryn Bigelow,145,Crime,-34040709
42000000,35402320,Angelina Jolie,Michael Cristofer,118,Drama,-6597680
42000000,201585328,Channing Tatum,Phil Lord,109,Action,159585328
42000000,363889678,Julia Roberts,Roger Michell,124,Comedy,321889678
42000000,106645357,Jason Bateman,Sean Anders,108,Comedy,64645357
42000000,270248367,Tom Cruise,Sydney Pollack,154,Drama,228248367
43000000,80049764,Sean Connery,Gus Van Sant,136,Drama,37049764
43000000,91974818,Kate Hudson,Iain Softley,104,Drama,48974818
43000000,158674180,Sandra Bullock,Paul Feig,117,Action,115674180
43000000,56681566,Jennifer Garner,Rob Bowman,97,Action,13681566
43000000,154749918,Jennifer Lopez,Robert Luketic,101,Comedy,111749918
43000000,68696770,Cameron Diaz,Roger Kumble,84,Romance,25696770
44000000,368875760,Harrison Ford,Andrew Davis,130,Adventure,324875760
44000000,63327201,Saoirse Ronan,Andrew Niccol,125,Action,19327201
44000000,165615285,Robert De Niro,Barry Levinson,147,Crime,121615285
44000000,48190704,Zac Efron,Burr Steers,99,Drama,4190704
44000000,11305175,James Franco,Evan Goldberg,112,Action,-32694825
44000000,300400432,Sylvester Stallone,George P. Cosmatos,96,Action,256400432
44000000,3484331,Kris Kristofferson,Michael Cimino,219,Action,-40515669
44000000,13681765,Anthony Hopkins,Oliver Stone,192,History,-30318235
44000000,155760117,Samuel L. Jackson,Quentin Tarantino,167,Crime,111760117
44500000,232324128,Ben Affleck,Ben Affleck,120,Drama,187824128
45000000,195268056,Julia Roberts,Alan J. Pakula,141,Action,150268056
45000000,129394835,Milla Jovovich,Alexander Witt,94,Horror,84394835
45000000,104876233,Denzel Washington,Antoine Fuqua,122,Action,59876233
45000000,24000000,Johnny Depp,Bruce Robinson,120,Drama,-21000000
45000000,124914842,Reese Witherspoon,Charles Herman-Wurmfeld,95,Comedy,79914842
45000000,65470529,Angelina Jolie,D.J. Caruso,103,Action,20470529
45000000,113916474,Piper Perabo,David McNally,100,Comedy,68916474
45000000,178262620,Anna Faris,David Zucker,83,Comedy,133262620
45000000,90683916,Tim Allen,Dean Parisot,102,Comedy,45683916
45000000,212000000,Sandra Bullock,Donald Petrie,111,Comedy,167000000
45000000,101702060,Brendan Fraser,Eric Brevig,93,Action,56702060
45000000,58620973,Robin Williams,Francis Ford Coppola,113,Comedy,13620973
45000000,165184237,Amy Adams,James Bobin,103,Comedy,120184237
45000000,103071443,Alexander Nathan Etel,Jay Russell,112,Fantasy,58071443
45000000,56070433,Will Ferrell,Jesse Dylan,95,Romance,11070433
45000000,117615211,Susan Sarandon,Joel Schumacher,119,Drama,72615211
45000000,21009180,Dennis Quaid,John Moore,113,Action,-23990820
45000000,57881056,Carter Jenkins,John Schultz,86,Adventure,12881056
45000000,92374674,Mark Wahlberg,John Singleton,109,Action,47374674
45000000,141220678,Anna Faris,Keenen Ivory Wayans,83,Comedy,96220678
45000000,112006296,Robert De Niro,Kenneth Branagh,123,Drama,67006296
45000000,50871113,Jet Li,Louis Leterrier,103,Action,5871113
45000000,136885767,Jennifer Lopez,Luis Llosa,89,Adventure,91885767
45000000,170362582,Sylvester Stallone,Luis Llosa,110,Action,125362582
45000000,30822861,Karl Urban,Marcus Nispel,99,Action,-14177139
45000000,21355893,Richard Gere,Mark Rydell,98,Drama,-23644107
45000000,10667893,Jean-Claude Van Damme,Mic Rodgers,82,Action,-34332107
45000000,7810000,James Purefoy,Michael J. Bassett,104,Adventure,-37190000
45000000,14793624,Ben Affleck,Mike Mitchell,91,Comedy,-30206376
45000000,4607608,Javier Bardem,Mike Newell,139,Drama,-40392392
45000000,160078586,Rowan Atkinson,Oliver Parker,101,Crime,115078586
45000000,47000000,Blake Lively,Oliver Stone,131,Crime,2000000
45000000,376141306,Liam Neeson,Olivier Megaton,91,Action,331141306
45000000,42487390,Nicolas Cage,Oxide Pang Chun,99,Action,-2512610
45000000,20350754,Elizabeth Berkley,Paul Verhoeven,128,Drama,-24649246
45000000,73762516,Jason Statham,Paul W.S. Anderson,105,Action,28762516
45000000,224834564,Mel Gibson,Peter Lord,84,Animation,179834564
45000000,178051587,Harrison Ford,Phillip Noyce,117,Drama,133051587
45000000,72028752,Dennis Quaid,Raja Gosnell,90,Comedy,27028752
45000000,82800000,Harrison Ford,Richard Loncraine,105,Thriller,37800000
45000000,30353232,Tyler Perry,Rob Cohen,101,Action,-14646768
45000000,306776732,Catherine Zeta-Jones,Rob Marshall,113,Action,261776732
45000000,175372502,Jack Nicholson,Rob Reiner,97,Comedy,130372502
45000000,788241776,Jonathan Taylor Thomas,Roger Allers,89,Family,743241776
45000000,94935764,Ben Affleck,Roger Michell,89,Action,49935764
45000000,60222298,Ewan McGregor,Roman Polanski,128,Thriller,15222298
45000000,53854588,Kevin Costner,Ron Shelton,135,Comedy,8854588
45000000,147717833,Milla Jovovich,Russell Mulcahy,94,Horror,102717833
45000000,17300889,Billy Zane,Simon Wincer,100,Adventure,-27699111
45000000,184376254,Denzel Washington,Spike Lee,129,Crime,139376254
45000000,9323833,Derek Luke,Spike Lee,160,Thriller,-35676167
45000000,131183530,Wesley Snipes,Stephen Norrington,120,Horror,86183530
45000000,11203026,Treat Williams,Stephen Sommers,106,Adventure,-33796974
45000000,16809014,Martin Lawrence,Steve Carr,103,Comedy,-28190986
